year,month,weekday,date,trip_length_raw,rideable_type_classic_bike,rideable_type_docked_bike,rideable_type_electric_bike,member_casual_casual,member_casual_member
2022,1,6,1/6/2022,0.009930556,0,1,0,1,0
2022,1,6,1/6/2022,0.01412037,1,0,0,0,1
2022,1,3,1/3/2022,0.005625,1,0,0,0,1
2022,1,3,1/3/2022,0.004884259,1,0,0,0,1
2022,1,3,1/3/2022,0.027083333,1,0,0,0,1
2022,1,7,1/7/2022,0.020590278,1,0,0,0,1
2022,1,4,1/4/2022,0.017696759,1,0,0,0,1
2022,1,4,1/4/2022,0.011203704,1,0,0,0,1
2022,1,4,1/4/2022,0.011770833,1,0,0,0,1
2022,1,1,1/1/2022,0.015648148,1,0,0,0,1
2022,1,4,1/4/2022,0.012418981,1,0,0,0,1
2022,1,3,1/3/2022,0.010914352,1,0,0,0,1
2022,1,4,1/4/2022,0.009780093,1,0,0,0,1
2022,1,3,1/3/2022,0.00474537,1,0,0,0,1
2022,1,3,1/3/2022,0.028611111,1,0,0,0,1
2022,1,5,1/5/2022,0.006944444,1,0,0,0,1
2022,1,2,1/2/2022,0.0115625,1,0,0,0,1
2022,1,7,1/7/2022,0.006493056,0,0,1,0,1
2022,1,1,1/1/2022,0.012337963,1,0,0,0,1
2022,1,2,1/2/2022,0.007465278,1,0,0,0,1
2022,1,3,1/3/2022,0.012719907,1,0,0,0,1
2022,1,5,1/5/2022,0.002210648,1,0,0,0,1
2022,1,1,1/1/2022,0.01193287,1,0,0,0,1
2022,1,5,1/5/2022,0.004583333,0,0,1,0,1
2022,1,6,1/6/2022,0.007048611,0,0,1,0,1
2022,1,5,1/5/2022,0.00630787,1,0,0,0,1
2022,1,5,1/5/2022,0.006678241,1,0,0,0,1
2022,1,4,1/4/2022,0.007060185,1,0,0,0,1
2022,1,7,1/7/2022,0.006666667,0,0,1,1,0
2022,1,3,1/3/2022,0.00537037,1,0,0,0,1
2022,1,1,1/1/2022,0.006666667,1,0,0,0,1
2022,1,5,1/5/2022,0.010092593,1,0,0,0,1
2022,1,4,1/4/2022,0.006539352,1,0,0,0,1
2022,1,1,1/1/2022,0.002349537,0,0,1,0,1
2022,1,7,1/7/2022,0.001493056,1,0,0,1,0
2022,1,5,1/5/2022,0.005925926,1,0,0,0,1
2022,1,2,1/2/2022,0.013645833,1,0,0,1,0
2022,1,5,1/5/2022,0.007534722,1,0,0,0,1
2022,1,4,1/4/2022,0.011701389,0,0,1,1,0
2022,1,1,1/1/2022,0.005856481,1,0,0,0,1
2022,1,3,1/3/2022,0.00224537,0,0,1,0,1
2022,1,6,1/6/2022,0.002731481,1,0,0,1,0
2022,1,7,1/7/2022,0.004421296,0,0,1,0,1
2022,1,5,1/5/2022,0.003958333,1,0,0,0,1
2022,1,5,1/5/2022,0.006759259,0,0,1,0,1
2022,1,7,1/7/2022,0.025266204,1,0,0,0,1
2022,1,4,1/4/2022,0.00130787,0,0,1,0,1
2022,1,6,1/6/2022,0.007094907,0,0,1,0,1
2022,1,6,1/6/2022,0.004525463,1,0,0,0,1
2022,1,6,1/6/2022,0.005219907,0,0,1,1,0
2022,1,2,1/2/2022,0.006793981,1,0,0,0,1
2022,1,1,1/1/2022,0.004780093,0,0,1,1,0
2022,1,3,1/3/2022,0.00724537,0,0,1,0,1
2022,1,5,1/5/2022,0.002893519,0,0,1,0,1
2022,1,3,1/3/2022,0.004270833,1,0,0,1,0
2022,1,4,1/4/2022,0.002199074,0,0,1,0,1
2022,1,1,1/1/2022,0.007256944,1,0,0,0,1
2022,1,3,1/3/2022,0.00244213,0,0,1,0,1
2022,1,2,1/2/2022,0.008611111,0,0,1,0,1
2022,1,5,1/5/2022,0.008078704,1,0,0,0,1
2022,1,5,1/5/2022,0.002928241,1,0,0,0,1
2022,1,1,1/1/2022,0.007303241,1,0,0,0,1
2022,1,4,1/4/2022,0.007349537,1,0,0,0,1
2022,1,4,1/4/2022,0.028055556,0,0,1,0,1
2022,1,3,1/3/2022,0.002581019,1,0,0,0,1
2022,1,4,1/4/2022,0.004895833,1,0,0,0,1
2022,1,4,1/4/2022,0.010104167,1,0,0,0,1
2022,1,4,1/4/2022,0.002037037,0,0,1,0,1
2022,1,7,1/7/2022,0.059085648,1,0,0,1,0
2022,1,6,1/6/2022,0.004131944,0,0,1,1,0
2022,1,4,1/4/2022,0.021979167,1,0,0,0,1
2022,1,5,1/5/2022,0.017453704,1,0,0,0,1
2022,1,5,1/5/2022,0.004976852,1,0,0,1,0
2022,1,7,1/7/2022,0.005243056,0,0,1,0,1
2022,1,5,1/5/2022,0.025231481,1,0,0,0,1
2022,1,7,1/7/2022,0.019131944,1,0,0,0,1
2022,1,5,1/5/2022,0.091261574,1,0,0,0,1
2022,1,7,1/7/2022,0.032164352,1,0,0,0,1
2022,1,4,1/4/2022,0.015972222,1,0,0,0,1
2022,1,2,1/2/2022,0.019768519,1,0,0,0,1
2022,1,7,1/7/2022,0.031030093,1,0,0,0,1
2022,1,5,1/5/2022,0.008842593,0,0,1,0,1
2022,1,2,1/2/2022,0.004872685,1,0,0,0,1
2022,1,5,1/5/2022,0.005578704,1,0,0,0,1
2022,1,3,1/3/2022,0.006527778,1,0,0,0,1
2022,1,6,1/6/2022,0.006655093,0,0,1,0,1
2022,1,2,1/2/2022,0.00724537,1,0,0,0,1
2022,1,4,1/4/2022,0.007002315,1,0,0,0,1
2022,1,1,1/1/2022,0.00587963,1,0,0,0,1
2022,1,1,1/1/2022,0.007048611,1,0,0,0,1
2022,1,3,1/3/2022,0.013136574,1,0,0,0,1
2022,1,1,1/1/2022,0.006527778,0,0,1,0,1
2022,1,1,1/1/2022,0.016319444,1,0,0,0,1
2022,1,1,1/1/2022,0.002083333,0,0,1,0,1
2022,1,2,1/2/2022,0.004976852,0,0,1,0,1
2022,1,7,1/7/2022,0.019953704,1,0,0,0,1
2022,1,2,1/2/2022,0.003981481,0,0,1,0,1
2022,1,1,1/1/2022,0.001898148,1,0,0,0,1
2022,1,6,1/6/2022,0.001875,1,0,0,0,1
2022,1,5,1/5/2022,0.004907407,1,0,0,0,1
2022,1,6,1/6/2022,0.011226852,0,0,1,1,0
2022,1,2,1/2/2022,0.010219907,1,0,0,0,1
2022,1,1,1/1/2022,0.009305556,1,0,0,0,1
2022,1,5,1/5/2022,0.010810185,1,0,0,0,1
2022,1,7,1/7/2022,0.025949074,1,0,0,0,1
2022,1,4,1/4/2022,0.053298611,0,0,1,0,1
2022,1,1,1/1/2022,0.012222222,1,0,0,0,1
2022,1,6,1/6/2022,0.0065625,1,0,0,1,0
2022,1,2,1/2/2022,0.009675926,0,0,1,0,1
2022,1,2,1/2/2022,0.007731481,0,0,1,0,1
2022,1,4,1/4/2022,0.014166667,1,0,0,0,1
2022,1,5,1/5/2022,0.003761574,1,0,0,1,0
2022,1,3,1/3/2022,0.009282407,1,0,0,0,1
2022,1,3,1/3/2022,0.002141204,1,0,0,0,1
2022,1,3,1/3/2022,0.002569444,1,0,0,0,1
2022,1,4,1/4/2022,0.002824074,1,0,0,1,0
2022,1,6,1/6/2022,0.001678241,1,0,0,0,1
2022,1,5,1/5/2022,0.002731481,1,0,0,0,1
2022,1,4,1/4/2022,0.042488426,0,0,1,0,1
2022,1,4,1/4/2022,0.002118056,1,0,0,0,1
2022,1,3,1/3/2022,0.005289352,1,0,0,1,0
2022,1,2,1/2/2022,0.002002315,1,0,0,0,1
2022,1,3,1/3/2022,0.024918981,1,0,0,0,1
2022,1,6,1/6/2022,0.011736111,0,0,1,0,1
2022,1,6,1/6/2022,0.009768519,1,0,0,0,1
2022,1,2,1/2/2022,0.002523148,1,0,0,0,1
2022,1,1,1/1/2022,0.0046875,1,0,0,0,1
2022,1,2,1/2/2022,0.004444444,0,0,1,0,1
2022,1,1,1/1/2022,0.002696759,0,0,1,0,1
2022,1,4,1/4/2022,0.005925926,1,0,0,0,1
2022,1,2,1/2/2022,0.005266204,0,0,1,0,1
2022,1,4,1/4/2022,0.00474537,0,0,1,0,1
2022,1,2,1/2/2022,0.009270833,0,0,1,0,1
2022,1,2,1/2/2022,0.063958333,1,0,0,1,0
2022,1,6,1/6/2022,0.021550926,1,0,0,0,1
2022,1,4,1/4/2022,0.001053241,1,0,0,0,1
2022,1,2,1/2/2022,0.064618056,1,0,0,0,1
2022,1,6,1/6/2022,0.010451389,1,0,0,0,1
2022,1,2,1/2/2022,0.014560185,1,0,0,0,1
2022,1,4,1/4/2022,0.011006944,1,0,0,0,1
2022,1,6,1/6/2022,0.001296296,0,0,1,0,1
2022,1,7,1/7/2022,0.003634259,1,0,0,0,1
2022,1,6,1/6/2022,0.022604167,1,0,0,0,1
2022,1,2,1/2/2022,0.019467593,1,0,0,0,1
2022,1,5,1/5/2022,0.012708333,0,0,1,0,1
2022,1,2,1/2/2022,0.001550926,0,0,1,0,1
2022,1,3,1/3/2022,0.00375,1,0,0,0,1
2022,1,1,1/1/2022,0.00212963,1,0,0,0,1
2022,1,5,1/5/2022,0.007916667,1,0,0,1,0
2022,1,2,1/2/2022,0.004525463,0,0,1,0,1
2022,1,1,1/1/2022,0.010393519,0,0,1,1,0
2022,1,2,1/2/2022,0.003715278,1,0,0,0,1
2022,1,5,1/5/2022,0.002569444,1,0,0,1,0
2022,1,7,1/7/2022,0.084444444,0,0,1,0,1
2022,1,5,1/5/2022,0.001319444,1,0,0,0,1
2022,1,6,1/6/2022,0.003483796,0,0,1,0,1
2022,1,5,1/5/2022,0.004212963,1,0,0,0,1
2022,1,1,1/1/2022,0.0034375,0,0,1,0,1
2022,1,2,1/2/2022,0.003032407,0,0,1,0,1
2022,1,2,1/2/2022,0.018356481,0,0,1,0,1
2022,1,6,1/6/2022,0.003831019,1,0,0,1,0
2022,1,4,1/4/2022,0.012314815,0,0,1,0,1
2022,1,1,1/1/2022,0.000636574,0,0,1,0,1
2022,1,6,1/6/2022,0.002199074,1,0,0,0,1
2022,1,1,1/1/2022,0.000856481,0,0,1,1,0
2022,1,2,1/2/2022,0.000243056,1,0,0,0,1
2022,1,6,1/6/2022,0.005092593,1,0,0,0,1
2022,1,1,1/1/2022,0.010752315,1,0,0,0,1
2022,1,4,1/4/2022,0.006805556,1,0,0,0,1
2022,1,3,1/3/2022,0.008252315,1,0,0,0,1
2022,1,7,1/7/2022,0.002766204,1,0,0,1,0
2022,1,7,1/7/2022,0.130763889,1,0,0,1,0
2022,1,6,1/6/2022,0.002222222,1,0,0,0,1
2022,1,3,1/3/2022,0.007743056,1,0,0,0,1
2022,1,6,1/6/2022,0.067893519,1,0,0,1,0
2022,1,1,1/1/2022,0.006203704,1,0,0,0,1
2022,1,4,1/4/2022,0.002662037,1,0,0,0,1
2022,1,3,1/3/2022,0.003043981,1,0,0,0,1
2022,1,7,1/7/2022,0.003645833,1,0,0,0,1
2022,1,5,1/5/2022,0.006516204,1,0,0,0,1
2022,1,2,1/2/2022,0.004953704,1,0,0,0,1
2022,1,5,1/5/2022,0.005347222,0,0,1,0,1
2022,1,4,1/4/2022,0.002384259,0,0,1,0,1
2022,1,6,1/6/2022,0.002037037,1,0,0,0,1
2022,1,4,1/4/2022,0.002199074,1,0,0,0,1
2022,1,5,1/5/2022,0.002881944,1,0,0,0,1
2022,1,2,1/2/2022,0.002418981,1,0,0,0,1
2022,1,6,1/6/2022,0.007048611,1,0,0,0,1
2022,1,4,1/4/2022,0.006516204,1,0,0,0,1
2022,1,3,1/3/2022,0.002604167,0,0,1,0,1
2022,1,3,1/3/2022,0.003159722,1,0,0,0,1
2022,1,5,1/5/2022,0.010324074,0,0,1,0,1
2022,1,5,1/5/2022,0.011585648,1,0,0,1,0
2022,1,3,1/3/2022,0.005277778,1,0,0,0,1
2022,1,2,1/2/2022,0.006273148,1,0,0,0,1
2022,1,7,1/7/2022,0.01099537,1,0,0,0,1
2022,1,5,1/5/2022,0.004143519,1,0,0,0,1
2022,1,2,1/2/2022,0.003842593,1,0,0,0,1
2022,1,4,1/4/2022,0.004675926,1,0,0,0,1
2022,1,2,1/2/2022,0.004027778,1,0,0,0,1
2022,1,1,1/1/2022,0.002581019,0,0,1,0,1
2022,1,5,1/5/2022,0.010393519,0,0,1,0,1
2022,1,5,1/5/2022,0.022291667,0,0,1,0,1
2022,1,5,1/5/2022,0.002650463,1,0,0,0,1
2022,1,1,1/1/2022,0.028483796,0,0,1,0,1
2022,1,3,1/3/2022,0.003680556,1,0,0,0,1
2022,1,2,1/2/2022,0.013703704,1,0,0,0,1
2022,1,5,1/5/2022,0.003472222,0,0,1,1,0
2022,1,6,1/6/2022,0.022199074,1,0,0,0,1
2022,1,7,1/7/2022,0.003645833,1,0,0,0,1
2022,1,6,1/6/2022,0.003553241,1,0,0,0,1
2022,1,5,1/5/2022,0.003020833,0,0,1,1,0
2022,1,3,1/3/2022,0.004201389,0,0,1,0,1
2022,1,2,1/2/2022,0.01037037,1,0,0,0,1
2022,1,7,1/7/2022,0.004282407,0,0,1,0,1
2022,1,7,1/7/2022,0.007650463,1,0,0,0,1
2022,1,6,1/6/2022,0.004155093,1,0,0,0,1
2022,1,6,1/6/2022,0.010497685,0,0,1,1,0
2022,1,7,1/7/2022,0.018923611,0,1,0,1,0
2022,1,4,1/4/2022,0.024409722,1,0,0,0,1
2022,1,1,1/1/2022,0.002847222,1,0,0,0,1
2022,1,7,1/7/2022,0.002824074,1,0,0,0,1
2022,1,1,1/1/2022,0.002847222,1,0,0,1,0
2022,1,1,1/1/2022,0.005729167,1,0,0,0,1
2022,1,7,1/7/2022,0.007152778,1,0,0,0,1
2022,1,3,1/3/2022,0.005046296,0,0,1,0,1
2022,1,3,1/3/2022,0.001875,1,0,0,0,1
2022,1,3,1/3/2022,0.005636574,0,0,1,0,1
2022,1,5,1/5/2022,0.00412037,1,0,0,0,1
2022,1,7,1/7/2022,0.003136574,0,0,1,0,1
2022,1,4,1/4/2022,0.0090625,1,0,0,0,1
2022,1,2,1/2/2022,0.007094907,0,0,1,1,0
2022,1,5,1/5/2022,0.001388889,0,0,1,0,1
2022,1,4,1/4/2022,0.00130787,1,0,0,0,1
2022,1,4,1/4/2022,0.008159722,1,0,0,0,1
2022,1,5,1/5/2022,0.006967593,1,0,0,0,1
2022,1,5,1/5/2022,0.002847222,1,0,0,0,1
2022,1,2,1/2/2022,0.002696759,1,0,0,0,1
2022,1,2,1/2/2022,0.004768519,0,0,1,0,1
2022,1,6,1/6/2022,0.002939815,0,0,1,0,1
2022,1,1,1/1/2022,0.000949074,1,0,0,0,1
2022,1,1,1/1/2022,0.004525463,1,0,0,0,1
2022,1,4,1/4/2022,0.003611111,0,0,1,0,1
2022,1,1,1/1/2022,0.012361111,1,0,0,0,1
2022,1,1,1/1/2022,0.002592593,1,0,0,0,1
2022,1,5,1/5/2022,0.003159722,1,0,0,0,1
2022,1,5,1/5/2022,0.004710648,0,0,1,0,1
2022,1,2,1/2/2022,0.084907407,0,0,1,1,0
2022,1,6,1/6/2022,0.00494213,0,0,1,0,1
2022,1,2,1/2/2022,0.00349537,0,0,1,0,1
2022,1,1,1/1/2022,0.0240625,0,0,1,0,1
2022,1,1,1/1/2022,0.010243056,0,0,1,1,0
2022,1,2,1/2/2022,0.004212963,0,0,1,1,0
2022,1,5,1/5/2022,0.012037037,0,0,1,1,0
2022,1,1,1/1/2022,0.009733796,0,0,1,1,0
2022,1,7,1/7/2022,0.0059375,0,0,1,1,0
2022,1,2,1/2/2022,0.0084375,0,0,1,1,0
2022,1,5,1/5/2022,0.007407407,0,0,1,0,1
2022,1,5,1/5/2022,0.005405093,0,0,1,0,1
2022,1,2,1/2/2022,0.007893519,0,0,1,1,0
2022,1,7,1/7/2022,0.00599537,0,0,1,0,1
2022,1,3,1/3/2022,0.0103125,0,0,1,0,1
2022,1,2,1/2/2022,0.006041667,1,0,0,0,1
2022,1,3,1/3/2022,0.006122685,1,0,0,0,1
2022,1,5,1/5/2022,0.003796296,1,0,0,0,1
2022,1,3,1/3/2022,0.005069444,1,0,0,0,1
2022,1,1,1/1/2022,0.003356481,0,0,1,0,1
2022,1,3,1/3/2022,0.004027778,1,0,0,0,1
2022,1,2,1/2/2022,0.004108796,1,0,0,0,1
2022,1,5,1/5/2022,0.000277778,0,0,1,0,1
2022,1,2,1/2/2022,0.000173611,1,0,0,0,1
2022,1,4,1/4/2022,0.000844907,0,0,1,0,1
2022,1,6,1/6/2022,0.003726852,1,0,0,0,1
2022,1,4,1/4/2022,0.013333333,1,0,0,0,1
2022,1,2,1/2/2022,0.008657407,0,0,1,1,0
2022,1,5,1/5/2022,0.004479167,0,0,1,0,1
2022,1,1,1/1/2022,0.022280093,1,0,0,0,1
2022,1,6,1/6/2022,0.000127315,0,0,1,0,1
2022,1,6,1/6/2022,0.000115741,0,0,1,0,1
2022,1,6,1/6/2022,0.000115741,0,0,1,0,1
2022,1,3,1/3/2022,0.000138889,0,0,1,0,1
2022,1,1,1/1/2022,0.006655093,1,0,0,0,1
2022,1,6,1/6/2022,0.04875,1,0,0,0,1
2022,1,5,1/5/2022,4.63e-05,1,0,0,0,1
2022,1,5,1/5/2022,0.007928241,0,0,1,0,1
2022,1,6,1/6/2022,0.004386574,1,0,0,0,1
2022,1,2,1/2/2022,0.000347222,0,0,1,1,0
2022,1,6,1/6/2022,0.024733796,1,0,0,0,1
2022,1,2,1/2/2022,0.00412037,0,0,1,1,0
2022,1,3,1/3/2022,0.004803241,1,0,0,0,1
2022,1,2,1/2/2022,0.001087963,1,0,0,0,1
2022,1,6,1/6/2022,0.046597222,0,0,1,1,0
2022,1,7,1/7/2022,0.004074074,1,0,0,0,1
2022,1,3,1/3/2022,0.004236111,1,0,0,0,1
2022,1,3,1/3/2022,0.00087963,1,0,0,0,1
2022,1,5,1/5/2022,0.008645833,1,0,0,1,0
2022,1,4,1/4/2022,0.001215278,1,0,0,0,1
2022,1,4,1/4/2022,0.000949074,1,0,0,0,1
2022,1,4,1/4/2022,0.001550926,1,0,0,0,1
2022,1,2,1/2/2022,0.001168981,0,0,1,0,1
2022,1,2,1/2/2022,0.002106481,1,0,0,0,1
2022,1,6,1/6/2022,0.002708333,0,0,1,0,1
2022,1,6,1/6/2022,0.004456019,1,0,0,0,1
2022,1,7,1/7/2022,0.002951389,1,0,0,0,1
2022,1,7,1/7/2022,0.005578704,1,0,0,0,1
2022,1,7,1/7/2022,0.002349537,1,0,0,0,1
2022,1,5,1/5/2022,0.002465278,1,0,0,0,1
2022,1,7,1/7/2022,0.029178241,0,0,1,0,1
2022,1,2,1/2/2022,0.005266204,0,0,1,0,1
2022,1,2,1/2/2022,0.013587963,0,0,1,0,1
2022,1,4,1/4/2022,0.004108796,0,0,1,0,1
2022,1,7,1/7/2022,0.005023148,1,0,0,1,0
2022,1,7,1/7/2022,0.096828704,1,0,0,0,1
2022,1,6,1/6/2022,0.001979167,1,0,0,1,0
2022,1,7,1/7/2022,0.170092593,0,0,1,0,1
2022,1,5,1/5/2022,0.002719907,0,0,1,0,1
2022,1,5,1/5/2022,0.001793981,1,0,0,0,1
2022,1,4,1/4/2022,0.008148148,1,0,0,0,1
2022,1,1,1/1/2022,0.006921296,1,0,0,0,1
2022,1,1,1/1/2022,0.002685185,1,0,0,0,1
2022,1,4,1/4/2022,0.0028125,1,0,0,0,1
2022,1,5,1/5/2022,0.007916667,1,0,0,0,1
2022,1,4,1/4/2022,0.010358796,1,0,0,0,1
2022,1,4,1/4/2022,0.00900463,1,0,0,0,1
2022,1,1,1/1/2022,0.003402778,0,0,1,0,1
2022,1,1,1/1/2022,0.001990741,0,0,1,0,1
2022,1,2,1/2/2022,0.022280093,0,0,1,0,1
2022,1,3,1/3/2022,0.008009259,1,0,0,0,1
2022,1,3,1/3/2022,0.002615741,0,0,1,0,1
2022,1,2,1/2/2022,0.003171296,0,0,1,0,1
2022,1,7,1/7/2022,0.009270833,1,0,0,1,0
2022,1,5,1/5/2022,0.005949074,1,0,0,0,1
2022,1,5,1/5/2022,0.010358796,1,0,0,0,1
2022,1,4,1/4/2022,0.003726852,0,0,1,0,1
2022,1,7,1/7/2022,0.004918981,0,0,1,0,1
2022,1,5,1/5/2022,0.003819444,0,0,1,0,1
2022,1,2,1/2/2022,0.022581019,0,0,1,0,1
2022,1,7,1/7/2022,0.007349537,1,0,0,1,0
2022,1,7,1/7/2022,0.003263889,1,0,0,0,1
2022,1,1,1/1/2022,0.001909722,1,0,0,0,1
2022,1,2,1/2/2022,0.003078704,0,0,1,1,0
2022,1,5,1/5/2022,0.002337963,1,0,0,0,1
2022,1,4,1/4/2022,0.003159722,1,0,0,0,1
2022,1,5,1/5/2022,0.00619213,1,0,0,0,1
2022,1,6,1/6/2022,0.010509259,0,0,1,1,0
2022,1,1,1/1/2022,0.0096875,0,0,1,0,1
2022,1,1,1/1/2022,0.002962963,0,0,1,0,1
2022,1,4,1/4/2022,0.003356481,1,0,0,0,1
2022,1,1,1/1/2022,0.004270833,1,0,0,0,1
2022,1,7,1/7/2022,0.003576389,1,0,0,0,1
2022,1,2,1/2/2022,0.007118056,1,0,0,0,1
2022,1,5,1/5/2022,0.002256944,0,0,1,0,1
2022,1,3,1/3/2022,0.00900463,1,0,0,0,1
2022,1,4,1/4/2022,0.024826389,1,0,0,0,1
2022,1,5,1/5/2022,0.010277778,1,0,0,0,1
2022,1,6,1/6/2022,0.005520833,1,0,0,0,1
2022,1,6,1/6/2022,0.005648148,0,0,1,0,1
2022,1,1,1/1/2022,0.02537037,1,0,0,0,1
2022,1,5,1/5/2022,0.006157407,1,0,0,0,1
2022,1,5,1/5/2022,0.005717593,0,0,1,1,0
2022,1,5,1/5/2022,0.003969907,1,0,0,0,1
2022,1,6,1/6/2022,0.005671296,0,0,1,0,1
2022,1,7,1/7/2022,0.004224537,1,0,0,0,1
2022,1,5,1/5/2022,0.00369213,1,0,0,0,1
2022,1,5,1/5/2022,0.017175926,1,0,0,0,1
2022,1,4,1/4/2022,0.015393519,1,0,0,0,1
2022,1,2,1/2/2022,0.022673611,1,0,0,0,1
2022,1,4,1/4/2022,0.003842593,1,0,0,0,1
2022,1,5,1/5/2022,0.003321759,1,0,0,0,1
2022,1,5,1/5/2022,0.023171296,1,0,0,1,0
2022,1,4,1/4/2022,0.003761574,1,0,0,0,1
2022,1,4,1/4/2022,0.033263889,1,0,0,1,0
2022,1,4,1/4/2022,0.004085648,0,0,1,0,1
2022,1,1,1/1/2022,0.010578704,0,0,1,0,1
2022,1,1,1/1/2022,0.006041667,1,0,0,0,1
2022,1,4,1/4/2022,0.004409722,1,0,0,0,1
2022,1,7,1/7/2022,0.023321759,1,0,0,0,1
2022,1,2,1/2/2022,0.013553241,1,0,0,0,1
2022,1,1,1/1/2022,0.006134259,0,0,1,0,1
2022,1,5,1/5/2022,0.007488426,0,0,1,0,1
2022,1,1,1/1/2022,0.00130787,1,0,0,0,1
2022,1,4,1/4/2022,0.012662037,0,0,1,0,1
2022,1,7,1/7/2022,0.032256944,0,0,1,0,1
2022,1,6,1/6/2022,0.005474537,0,0,1,0,1
2022,1,2,1/2/2022,0.004166667,1,0,0,0,1
2022,1,7,1/7/2022,0.006886574,0,0,1,0,1
2022,1,6,1/6/2022,0.003391204,0,0,1,0,1
2022,1,3,1/3/2022,0.005335648,0,0,1,0,1
2022,1,2,1/2/2022,0.002627315,1,0,0,0,1
2022,1,1,1/1/2022,0.004421296,0,0,1,0,1
2022,1,7,1/7/2022,0.025497685,1,0,0,0,1
2022,1,3,1/3/2022,0.008310185,1,0,0,0,1
2022,1,1,1/1/2022,0.008229167,0,0,1,0,1
2022,1,3,1/3/2022,0.007581019,1,0,0,0,1
2022,1,3,1/3/2022,0.010081019,1,0,0,0,1
2022,1,4,1/4/2022,0.00525463,1,0,0,0,1
2022,1,7,1/7/2022,0.000231481,1,0,0,0,1
2022,1,6,1/6/2022,0.000706019,1,0,0,0,1
2022,1,7,1/7/2022,0.003252315,1,0,0,0,1
2022,1,4,1/4/2022,0.001516204,1,0,0,0,1
2022,1,4,1/4/2022,0.004155093,1,0,0,1,0
2022,1,4,1/4/2022,0.011122685,0,0,1,0,1
2022,1,6,1/6/2022,0.004375,1,0,0,0,1
2022,1,7,1/7/2022,0.001898148,1,0,0,0,1
2022,1,3,1/3/2022,5.924502315,0,1,0,1,0
2022,1,5,1/5/2022,0.010949074,0,0,1,0,1
2022,1,6,1/6/2022,0.006701389,1,0,0,0,1
2022,1,4,1/4/2022,0.005277778,1,0,0,0,1
2022,1,7,1/7/2022,0.001145833,1,0,0,0,1
2022,1,2,1/2/2022,0.004456019,1,0,0,0,1
2022,1,1,1/1/2022,0.001921296,0,0,1,0,1
2022,1,1,1/1/2022,0.003761574,0,0,1,0,1
2022,1,2,1/2/2022,0.0103125,0,0,1,0,1
2022,1,3,1/3/2022,0.001608796,0,0,1,0,1
2022,1,1,1/1/2022,0.004351852,1,0,0,0,1
2022,1,5,1/5/2022,0.000127315,1,0,0,1,0
2022,1,2,1/2/2022,0.003773148,1,0,0,0,1
2022,1,1,1/1/2022,0.003402778,0,0,1,0,1
2022,1,1,1/1/2022,0.001331019,0,0,1,0,1
2022,1,7,1/7/2022,0.003472222,1,0,0,0,1
2022,1,2,1/2/2022,0.016956019,1,0,0,0,1
2022,1,1,1/1/2022,0.075231481,0,0,1,1,0
2022,1,1,1/1/2022,0.011087963,0,0,1,1,0
2022,1,5,1/5/2022,0.004791667,0,0,1,1,0
2022,1,4,1/4/2022,0.023865741,1,0,0,0,1
2022,1,4,1/4/2022,0.004537037,1,0,0,0,1
2022,1,6,1/6/2022,0.004884259,1,0,0,0,1
2022,1,5,1/5/2022,0.005300926,1,0,0,0,1
2022,1,5,1/5/2022,0.010208333,1,0,0,0,1
2022,1,5,1/5/2022,0.008611111,1,0,0,1,0
2022,1,5,1/5/2022,0.002650463,0,0,1,0,1
2022,1,6,1/6/2022,0.008252315,1,0,0,0,1
2022,1,6,1/6/2022,0.004618056,1,0,0,1,0
2022,1,3,1/3/2022,0.002546296,0,0,1,0,1
2022,1,1,1/1/2022,0.004212963,1,0,0,0,1
2022,1,2,1/2/2022,0.007858796,1,0,0,0,1
2022,1,5,1/5/2022,0.002511574,1,0,0,0,1
2022,1,1,1/1/2022,0.002604167,1,0,0,0,1
2022,1,4,1/4/2022,0.002106481,1,0,0,0,1
2022,1,6,1/6/2022,0.023449074,1,0,0,0,1
2022,1,5,1/5/2022,0.002094907,1,0,0,0,1
2022,1,2,1/2/2022,0.007824074,1,0,0,0,1
2022,1,5,1/5/2022,0.008125,1,0,0,0,1
2022,1,5,1/5/2022,0.007326389,1,0,0,0,1
2022,1,5,1/5/2022,0.008414352,1,0,0,0,1
2022,1,7,1/7/2022,0.006909722,1,0,0,0,1
2022,1,2,1/2/2022,0.003148148,1,0,0,0,1
2022,1,3,1/3/2022,0.002106481,1,0,0,0,1
2022,1,2,1/2/2022,0.001921296,1,0,0,0,1
2022,1,4,1/4/2022,0.006458333,1,0,0,0,1
2022,1,4,1/4/2022,0.00244213,1,0,0,0,1
2022,1,2,1/2/2022,0.002916667,1,0,0,0,1
2022,1,2,1/2/2022,0.002395833,0,0,1,1,0
2022,1,5,1/5/2022,0.002511574,0,0,1,0,1
2022,1,6,1/6/2022,0.027280093,0,0,1,0,1
2022,1,1,1/1/2022,0.002581019,1,0,0,0,1
2022,1,7,1/7/2022,0.037384259,1,0,0,1,0
2022,1,7,1/7/2022,0.040659722,1,0,0,1,0
2022,1,4,1/4/2022,18.8075,0,1,0,1,0
2022,1,5,1/5/2022,0.004074074,1,0,0,0,1
2022,1,6,1/6/2022,0.003587963,1,0,0,0,1
2022,1,4,1/4/2022,0.005590278,1,0,0,0,1
2022,1,3,1/3/2022,0.005324074,1,0,0,0,1
2022,1,7,1/7/2022,0.007951389,1,0,0,1,0
